scope,key,modality,rank,assignment_count,expert
request_layer,text_17_deep_field:L0,text,,38,116.0
request_layer,text_17_deep_field:L0,text,,57,117.0
request_layer,text_17_deep_field:L0,text,,72,118.0
request_layer,text_17_deep_field:L0,text,,65,119.0
request_layer,text_17_deep_field:L0,text,,74,120.0
request_layer,text_17_deep_field:L0,text,,72,121.0
request_layer,text_17_deep_field:L0,text,,83,122.0
request_layer,text_17_deep_field:L0,text,,25,123.0
request_layer,text_17_deep_field:L0,text,,113,124.0
request_layer,text_17_deep_field:L0,text,,55,125.0
request_layer,text_17_deep_field:L0,text,,87,126.0
request_layer,text_17_deep_field:L0,text,,49,127.0
request_layer,text_17_deep_field:L1,text,0.0,1804,
request_layer,text_17_deep_field:L1,text,1.0,1154,
request_layer,text_17_deep_field:L1,text,2.0,1963,
request_layer,text_17_deep_field:L1,text,3.0,1935,
request_layer,text_17_deep_field:L1,text,,10,0.0
request_layer,text_17_deep_field:L1,text,,62,1.0
request_layer,text_17_deep_field:L1,text,,44,2.0
request_layer,text_17_deep_field:L1,text,,59,3.0
request_layer,text_17_deep_field:L1,text,,67,4.0
request_layer,text_17_deep_field:L1,text,,18,5.0
request_layer,text_17_deep_field:L1,text,,92,6.0
request_layer,text_17_deep_field:L1,text,,66,7.0
request_layer,text_17_deep_field:L1,text,,77,8.0
request_layer,text_17_deep_field:L1,text,,37,9.0
request_layer,text_17_deep_field:L1,text,,202,10.0
request_layer,text_17_deep_field:L1,text,,38,11.0
request_layer,text_17_deep_field:L1,text,,19,12.0
request_layer,text_17_deep_field:L1,text,,33,13.0
request_layer,text_17_deep_field:L1,text,,45,14.0
request_layer,text_17_deep_field:L1,text,,79,15.0
request_layer,text_17_deep_field:L1,text,,61,16.0
request_layer,text_17_deep_field:L1,text,,30,17.0
request_layer,text_17_deep_field:L1,text,,87,18.0
request_layer,text_17_deep_field:L1,text,,19,19.0
request_layer,text_17_deep_field:L1,text,,33,20.0
request_layer,text_17_deep_field:L1,text,,74,21.0
request_layer,text_17_deep_field:L1,text,,0,22.0
request_layer,text_17_deep_field:L1,text,,49,23.0
request_layer,text_17_deep_field:L1,text,,37,24.0
request_layer,text_17_deep_field:L1,text,,28,25.0
request_layer,text_17_deep_field:L1,text,,44,26.0
request_layer,text_17_deep_field:L1,text,,60,27.0
request_layer,text_17_deep_field:L1,text,,126,28.0
request_layer,text_17_deep_field:L1,text,,115,29.0
request_layer,text_17_deep_field:L1,text,,28,30.0
request_layer,text_17_deep_field:L1,text,,65,31.0
request_layer,text_17_deep_field:L1,text,,62,32.0
request_layer,text_17_deep_field:L1,text,,39,33.0
request_layer,text_17_deep_field:L1,text,,65,34.0
request_layer,text_17_deep_field:L1,text,,22,35.0
request_layer,text_17_deep_field:L1,text,,16,36.0
request_layer,text_17_deep_field:L1,text,,47,37.0
request_layer,text_17_deep_field:L1,text,,30,38.0
request_layer,text_17_deep_field:L1,text,,50,39.0
request_layer,text_17_deep_field:L1,text,,30,40.0
request_layer,text_17_deep_field:L1,text,,29,41.0
request_layer,text_17_deep_field:L1,text,,27,42.0
request_layer,text_17_deep_field:L1,text,,9,43.0
request_layer,text_17_deep_field:L1,text,,46,44.0
request_layer,text_17_deep_field:L1,text,,121,45.0
request_layer,text_17_deep_field:L1,text,,34,46.0
request_layer,text_17_deep_field:L1,text,,18,47.0
request_layer,text_17_deep_field:L1,text,,59,48.0
request_layer,text_17_deep_field:L1,text,,34,49.0
request_layer,text_17_deep_field:L1,text,,37,50.0
request_layer,text_17_deep_field:L1,text,,3,51.0
request_layer,text_17_deep_field:L1,text,,42,52.0
request_layer,text_17_deep_field:L1,text,,49,53.0
request_layer,text_17_deep_field:L1,text,,6,54.0
request_layer,text_17_deep_field:L1,text,,4,55.0
request_layer,text_17_deep_field:L1,text,,40,56.0
request_layer,text_17_deep_field:L1,text,,34,57.0
request_layer,text_17_deep_field:L1,text,,28,58.0
request_layer,text_17_deep_field:L1,text,,15,59.0
request_layer,text_17_deep_field:L1,text,,24,60.0
request_layer,text_17_deep_field:L1,text,,28,61.0
request_layer,text_17_deep_field:L1,text,,32,62.0
request_layer,text_17_deep_field:L1,text,,74,63.0
request_layer,text_17_deep_field:L1,text,,20,64.0
request_layer,text_17_deep_field:L1,text,,55,65.0
request_layer,text_17_deep_field:L1,text,,47,66.0
request_layer,text_17_deep_field:L1,text,,35,67.0
request_layer,text_17_deep_field:L1,text,,86,68.0
request_layer,text_17_deep_field:L1,text,,15,69.0
request_layer,text_17_deep_field:L1,text,,116,70.0
request_layer,text_17_deep_field:L1,text,,485,71.0
request_layer,text_17_deep_field:L1,text,,5,72.0
request_layer,text_17_deep_field:L1,text,,28,73.0
request_layer,text_17_deep_field:L1,text,,35,74.0
request_layer,text_17_deep_field:L1,text,,52,75.0
request_layer,text_17_deep_field:L1,text,,50,76.0
request_layer,text_17_deep_field:L1,text,,24,77.0
request_layer,text_17_deep_field:L1,text,,122,78.0
request_layer,text_17_deep_field:L1,text,,1,79.0
request_layer,text_17_deep_field:L1,text,,46,80.0
request_layer,text_17_deep_field:L1,text,,10,81.0
request_layer,text_17_deep_field:L1,text,,24,82.0
request_layer,text_17_deep_field:L1,text,,36,83.0
request_layer,text_17_deep_field:L1,text,,16,84.0
request_layer,text_17_deep_field:L1,text,,52,85.0
request_layer,text_17_deep_field:L1,text,,68,86.0
request_layer,text_17_deep_field:L1,text,,35,87.0
request_layer,text_17_deep_field:L1,text,,52,88.0
request_layer,text_17_deep_field:L1,text,,62,89.0
request_layer,text_17_deep_field:L1,text,,127,90.0
request_layer,text_17_deep_field:L1,text,,61,91.0
request_layer,text_17_deep_field:L1,text,,29,92.0
request_layer,text_17_deep_field:L1,text,,41,93.0
request_layer,text_17_deep_field:L1,text,,111,94.0
request_layer,text_17_deep_field:L1,text,,17,95.0
request_layer,text_17_deep_field:L1,text,,121,96.0
request_layer,text_17_deep_field:L1,text,,35,97.0
request_layer,text_17_deep_field:L1,text,,37,98.0
request_layer,text_17_deep_field:L1,text,,89,99.0
request_layer,text_17_deep_field:L1,text,,5,100.0
request_layer,text_17_deep_field:L1,text,,92,101.0
request_layer,text_17_deep_field:L1,text,,4,102.0
request_layer,text_17_deep_field:L1,text,,40,103.0
request_layer,text_17_deep_field:L1,text,,84,104.0
request_layer,text_17_deep_field:L1,text,,84,105.0
request_layer,text_17_deep_field:L1,text,,50,106.0
request_layer,text_17_deep_field:L1,text,,91,107.0
request_layer,text_17_deep_field:L1,text,,31,108.0
request_layer,text_17_deep_field:L1,text,,67,109.0
request_layer,text_17_deep_field:L1,text,,40,110.0
request_layer,text_17_deep_field:L1,text,,55,111.0
request_layer,text_17_deep_field:L1,text,,7,112.0
request_layer,text_17_deep_field:L1,text,,59,113.0
request_layer,text_17_deep_field:L1,text,,155,114.0
request_layer,text_17_deep_field:L1,text,,62,115.0
request_layer,text_17_deep_field:L1,text,,49,116.0
request_layer,text_17_deep_field:L1,text,,23,117.0
request_layer,text_17_deep_field:L1,text,,50,118.0
request_layer,text_17_deep_field:L1,text,,78,119.0
request_layer,text_17_deep_field:L1,text,,26,120.0
request_layer,text_17_deep_field:L1,text,,6,121.0
request_layer,text_17_deep_field:L1,text,,215,122.0
request_layer,text_17_deep_field:L1,text,,33,123.0
request_layer,text_17_deep_field:L1,text,,23,124.0
request_layer,text_17_deep_field:L1,text,,60,125.0
request_layer,text_17_deep_field:L1,text,,27,126.0
request_layer,text_17_deep_field:L1,text,,137,127.0
request_layer,text_17_deep_field:L2,text,0.0,1734,
request_layer,text_17_deep_field:L2,text,1.0,1726,
request_layer,text_17_deep_field:L2,text,2.0,2204,
request_layer,text_17_deep_field:L2,text,3.0,1192,
request_layer,text_17_deep_field:L2,text,,78,0.0
request_layer,text_17_deep_field:L2,text,,26,1.0
request_layer,text_17_deep_field:L2,text,,38,2.0
request_layer,text_17_deep_field:L2,text,,16,3.0
request_layer,text_17_deep_field:L2,text,,42,4.0
request_layer,text_17_deep_field:L2,text,,403,5.0
request_layer,text_17_deep_field:L2,text,,14,6.0
request_layer,text_17_deep_field:L2,text,,38,7.0
request_layer,text_17_deep_field:L2,text,,81,8.0
request_layer,text_17_deep_field:L2,text,,58,9.0
request_layer,text_17_deep_field:L2,text,,29,10.0
request_layer,text_17_deep_field:L2,text,,1,11.0
request_layer,text_17_deep_field:L2,text,,26,12.0
request_layer,text_17_deep_field:L2,text,,24,13.0
request_layer,text_17_deep_field:L2,text,,57,14.0
request_layer,text_17_deep_field:L2,text,,50,15.0
request_layer,text_17_deep_field:L2,text,,7,16.0
request_layer,text_17_deep_field:L2,text,,7,17.0
request_layer,text_17_deep_field:L2,text,,4,18.0
request_layer,text_17_deep_field:L2,text,,0,19.0
request_layer,text_17_deep_field:L2,text,,1,20.0
request_layer,text_17_deep_field:L2,text,,7,21.0
request_layer,text_17_deep_field:L2,text,,11,22.0
request_layer,text_17_deep_field:L2,text,,206,23.0
request_layer,text_17_deep_field:L2,text,,72,24.0
request_layer,text_17_deep_field:L2,text,,34,25.0
request_layer,text_17_deep_field:L2,text,,47,26.0
request_layer,text_17_deep_field:L2,text,,53,27.0
request_layer,text_17_deep_field:L2,text,,93,28.0
request_layer,text_17_deep_field:L2,text,,45,29.0
request_layer,text_17_deep_field:L2,text,,91,30.0
request_layer,text_17_deep_field:L2,text,,75,31.0
request_layer,text_17_deep_field:L2,text,,10,32.0
request_layer,text_17_deep_field:L2,text,,0,33.0
request_layer,text_17_deep_field:L2,text,,4,34.0
request_layer,text_17_deep_field:L2,text,,9,35.0
request_layer,text_17_deep_field:L2,text,,208,36.0
request_layer,text_17_deep_field:L2,text,,0,37.0
request_layer,text_17_deep_field:L2,text,,94,38.0
request_layer,text_17_deep_field:L2,text,,41,39.0
request_layer,text_17_deep_field:L2,text,,175,40.0
request_layer,text_17_deep_field:L2,text,,20,41.0
request_layer,text_17_deep_field:L2,text,,1,42.0
request_layer,text_17_deep_field:L2,text,,0,43.0
request_layer,text_17_deep_field:L2,text,,88,44.0
request_layer,text_17_deep_field:L2,text,,65,45.0
request_layer,text_17_deep_field:L2,text,,140,46.0
request_layer,text_17_deep_field:L2,text,,67,47.0
request_layer,text_17_deep_field:L2,text,,58,48.0
request_layer,text_17_deep_field:L2,text,,87,49.0
request_layer,text_17_deep_field:L2,text,,72,50.0
request_layer,text_17_deep_field:L2,text,,21,51.0
request_layer,text_17_deep_field:L2,text,,7,52.0
request_layer,text_17_deep_field:L2,text,,68,53.0
request_layer,text_17_deep_field:L2,text,,42,54.0
request_layer,text_17_deep_field:L2,text,,10,55.0
request_layer,text_17_deep_field:L2,text,,8,56.0
request_layer,text_17_deep_field:L2,text,,55,57.0
request_layer,text_17_deep_field:L2,text,,114,58.0
request_layer,text_17_deep_field:L2,text,,32,59.0
request_layer,text_17_deep_field:L2,text,,180,60.0
request_layer,text_17_deep_field:L2,text,,1,61.0
request_layer,text_17_deep_field:L2,text,,36,62.0
request_layer,text_17_deep_field:L2,text,,13,63.0
request_layer,text_17_deep_field:L2,text,,41,64.0
request_layer,text_17_deep_field:L2,text,,76,65.0
request_layer,text_17_deep_field:L2,text,,399,66.0
request_layer,text_17_deep_field:L2,text,,51,67.0
request_layer,text_17_deep_field:L2,text,,44,68.0
request_layer,text_17_deep_field:L2,text,,44,69.0
request_layer,text_17_deep_field:L2,text,,52,70.0
request_layer,text_17_deep_field:L2,text,,296,71.0
request_layer,text_17_deep_field:L2,text,,35,72.0
request_layer,text_17_deep_field:L2,text,,47,73.0
request_layer,text_17_deep_field:L2,text,,15,74.0
request_layer,text_17_deep_field:L2,text,,56,75.0
request_layer,text_17_deep_field:L2,text,,128,76.0
request_layer,text_17_deep_field:L2,text,,51,77.0
request_layer,text_17_deep_field:L2,text,,4,78.0
request_layer,text_17_deep_field:L2,text,,0,79.0
request_layer,text_17_deep_field:L2,text,,53,80.0
request_layer,text_17_deep_field:L2,text,,32,81.0
request_layer,text_17_deep_field:L2,text,,45,82.0
request_layer,text_17_deep_field:L2,text,,19,83.0
request_layer,text_17_deep_field:L2,text,,99,84.0
request_layer,text_17_deep_field:L2,text,,5,85.0
request_layer,text_17_deep_field:L2,text,,13,86.0
request_layer,text_17_deep_field:L2,text,,80,87.0
request_layer,text_17_deep_field:L2,text,,96,88.0
request_layer,text_17_deep_field:L2,text,,10,89.0
request_layer,text_17_deep_field:L2,text,,100,90.0
request_layer,text_17_deep_field:L2,text,,127,91.0
request_layer,text_17_deep_field:L2,text,,1,92.0
request_layer,text_17_deep_field:L2,text,,101,93.0
request_layer,text_17_deep_field:L2,text,,37,94.0
request_layer,text_17_deep_field:L2,text,,47,95.0
request_layer,text_17_deep_field:L2,text,,40,96.0
request_layer,text_17_deep_field:L2,text,,11,97.0
request_layer,text_17_deep_field:L2,text,,2,98.0
request_layer,text_17_deep_field:L2,text,,28,99.0
request_layer,text_17_deep_field:L2,text,,48,100.0
request_layer,text_17_deep_field:L2,text,,1,101.0
request_layer,text_17_deep_field:L2,text,,4,102.0
request_layer,text_17_deep_field:L2,text,,50,103.0
request_layer,text_17_deep_field:L2,text,,15,104.0
request_layer,text_17_deep_field:L2,text,,0,105.0
request_layer,text_17_deep_field:L2,text,,1,106.0
request_layer,text_17_deep_field:L2,text,,91,107.0
request_layer,text_17_deep_field:L2,text,,3,108.0
request_layer,text_17_deep_field:L2,text,,10,109.0
request_layer,text_17_deep_field:L2,text,,8,110.0
request_layer,text_17_deep_field:L2,text,,151,111.0
request_layer,text_17_deep_field:L2,text,,69,112.0
request_layer,text_17_deep_field:L2,text,,5,113.0
request_layer,text_17_deep_field:L2,text,,11,114.0
request_layer,text_17_deep_field:L2,text,,43,115.0
request_layer,text_17_deep_field:L2,text,,64,116.0
request_layer,text_17_deep_field:L2,text,,35,117.0
request_layer,text_17_deep_field:L2,text,,71,118.0
request_layer,text_17_deep_field:L2,text,,109,119.0
request_layer,text_17_deep_field:L2,text,,27,120.0
request_layer,text_17_deep_field:L2,text,,63,121.0
request_layer,text_17_deep_field:L2,text,,62,122.0
request_layer,text_17_deep_field:L2,text,,38,123.0
request_layer,text_17_deep_field:L2,text,,1,124.0
request_layer,text_17_deep_field:L2,text,,33,125.0
request_layer,text_17_deep_field:L2,text,,43,126.0
request_layer,text_17_deep_field:L2,text,,55,127.0
request_layer,text_17_deep_field:L3,text,0.0,1839,
request_layer,text_17_deep_field:L3,text,1.0,1694,
request_layer,text_17_deep_field:L3,text,2.0,2146,
request_layer,text_17_deep_field:L3,text,3.0,1177,
request_layer,text_17_deep_field:L3,text,,12,0.0
request_layer,text_17_deep_field:L3,text,,77,1.0
request_layer,text_17_deep_field:L3,text,,82,2.0
request_layer,text_17_deep_field:L3,text,,120,3.0
request_layer,text_17_deep_field:L3,text,,79,4.0
request_layer,text_17_deep_field:L3,text,,33,5.0
request_layer,text_17_deep_field:L3,text,,121,6.0
request_layer,text_17_deep_field:L3,text,,73,7.0
request_layer,text_17_deep_field:L3,text,,32,8.0
request_layer,text_17_deep_field:L3,text,,1,9.0
request_layer,text_17_deep_field:L3,text,,31,10.0
request_layer,text_17_deep_field:L3,text,,102,11.0
request_layer,text_17_deep_field:L3,text,,57,12.0
request_layer,text_17_deep_field:L3,text,,165,13.0
request_layer,text_17_deep_field:L3,text,,3,14.0
request_layer,text_17_deep_field:L3,text,,0,15.0
request_layer,text_17_deep_field:L3,text,,96,16.0
request_layer,text_17_deep_field:L3,text,,37,17.0
request_layer,text_17_deep_field:L3,text,,20,18.0
request_layer,text_17_deep_field:L3,text,,21,19.0
request_layer,text_17_deep_field:L3,text,,20,20.0
request_layer,text_17_deep_field:L3,text,,14,21.0
request_layer,text_17_deep_field:L3,text,,3,22.0
request_layer,text_17_deep_field:L3,text,,33,23.0
request_layer,text_17_deep_field:L3,text,,139,24.0
request_layer,text_17_deep_field:L3,text,,96,25.0
request_layer,text_17_deep_field:L3,text,,78,26.0
request_layer,text_17_deep_field:L3,text,,35,27.0
request_layer,text_17_deep_field:L3,text,,96,28.0
request_layer,text_17_deep_field:L3,text,,48,29.0
request_layer,text_17_deep_field:L3,text,,5,30.0
request_layer,text_17_deep_field:L3,text,,110,31.0
request_layer,text_17_deep_field:L3,text,,33,32.0
request_layer,text_17_deep_field:L3,text,,48,33.0
request_layer,text_17_deep_field:L3,text,,69,34.0
request_layer,text_17_deep_field:L3,text,,54,35.0
request_layer,text_17_deep_field:L3,text,,40,36.0
request_layer,text_17_deep_field:L3,text,,71,37.0
request_layer,text_17_deep_field:L3,text,,35,38.0
request_layer,text_17_deep_field:L3,text,,18,39.0
request_layer,text_17_deep_field:L3,text,,92,40.0
request_layer,text_17_deep_field:L3,text,,89,41.0
request_layer,text_17_deep_field:L3,text,,0,42.0
request_layer,text_17_deep_field:L3,text,,105,43.0
request_layer,text_17_deep_field:L3,text,,353,44.0
request_layer,text_17_deep_field:L3,text,,27,45.0
request_layer,text_17_deep_field:L3,text,,25,46.0
request_layer,text_17_deep_field:L3,text,,27,47.0
request_layer,text_17_deep_field:L3,text,,4,48.0
request_layer,text_17_deep_field:L3,text,,25,49.0
request_layer,text_17_deep_field:L3,text,,2,50.0
request_layer,text_17_deep_field:L3,text,,18,51.0
request_layer,text_17_deep_field:L3,text,,0,52.0
request_layer,text_17_deep_field:L3,text,,293,53.0
request_layer,text_17_deep_field:L3,text,,0,54.0
request_layer,text_17_deep_field:L3,text,,20,55.0
request_layer,text_17_deep_field:L3,text,,49,56.0
request_layer,text_17_deep_field:L3,text,,2,57.0
request_layer,text_17_deep_field:L3,text,,12,58.0
request_layer,text_17_deep_field:L3,text,,52,59.0
request_layer,text_17_deep_field:L3,text,,46,60.0
request_layer,text_17_deep_field:L3,text,,2,61.0
request_layer,text_17_deep_field:L3,text,,80,62.0
request_layer,text_17_deep_field:L3,text,,3,63.0
request_layer,text_17_deep_field:L3,text,,63,64.0
request_layer,text_17_deep_field:L3,text,,231,65.0
request_layer,text_17_deep_field:L3,text,,8,66.0
request_layer,text_17_deep_field:L3,text,,22,67.0
request_layer,text_17_deep_field:L3,text,,5,68.0
request_layer,text_17_deep_field:L3,text,,28,69.0
request_layer,text_17_deep_field:L3,text,,86,70.0
request_layer,text_17_deep_field:L3,text,,24,71.0
request_layer,text_17_deep_field:L3,text,,11,72.0
request_layer,text_17_deep_field:L3,text,,57,73.0
request_layer,text_17_deep_field:L3,text,,85,74.0
request_layer,text_17_deep_field:L3,text,,72,75.0
request_layer,text_17_deep_field:L3,text,,77,76.0
request_layer,text_17_deep_field:L3,text,,123,77.0
request_layer,text_17_deep_field:L3,text,,8,78.0
request_layer,text_17_deep_field:L3,text,,34,79.0
request_layer,text_17_deep_field:L3,text,,15,80.0
request_layer,text_17_deep_field:L3,text,,86,81.0
request_layer,text_17_deep_field:L3,text,,50,82.0
request_layer,text_17_deep_field:L3,text,,0,83.0
request_layer,text_17_deep_field:L3,text,,43,84.0
request_layer,text_17_deep_field:L3,text,,72,85.0
request_layer,text_17_deep_field:L3,text,,78,86.0
request_layer,text_17_deep_field:L3,text,,31,87.0
request_layer,text_17_deep_field:L3,text,,12,88.0
request_layer,text_17_deep_field:L3,text,,132,89.0
request_layer,text_17_deep_field:L3,text,,112,90.0
request_layer,text_17_deep_field:L3,text,,22,91.0
request_layer,text_17_deep_field:L3,text,,118,92.0
request_layer,text_17_deep_field:L3,text,,69,93.0
request_layer,text_17_deep_field:L3,text,,58,94.0
request_layer,text_17_deep_field:L3,text,,314,95.0
request_layer,text_17_deep_field:L3,text,,0,96.0
request_layer,text_17_deep_field:L3,text,,41,97.0
request_layer,text_17_deep_field:L3,text,,4,98.0
request_layer,text_17_deep_field:L3,text,,34,99.0
request_layer,text_17_deep_field:L3,text,,7,100.0
request_layer,text_17_deep_field:L3,text,,29,101.0
request_layer,text_17_deep_field:L3,text,,10,102.0
request_layer,text_17_deep_field:L3,text,,119,103.0
request_layer,text_17_deep_field:L3,text,,87,104.0
request_layer,text_17_deep_field:L3,text,,52,105.0
request_layer,text_17_deep_field:L3,text,,44,106.0
request_layer,text_17_deep_field:L3,text,,42,107.0
request_layer,text_17_deep_field:L3,text,,39,108.0
request_layer,text_17_deep_field:L3,text,,18,109.0
request_layer,text_17_deep_field:L3,text,,29,110.0
request_layer,text_17_deep_field:L3,text,,21,111.0
request_layer,text_17_deep_field:L3,text,,44,112.0
request_layer,text_17_deep_field:L3,text,,1,113.0
request_layer,text_17_deep_field:L3,text,,35,114.0
request_layer,text_17_deep_field:L3,text,,69,115.0
request_layer,text_17_deep_field:L3,text,,39,116.0
request_layer,text_17_deep_field:L3,text,,59,117.0
request_layer,text_17_deep_field:L3,text,,53,118.0
request_layer,text_17_deep_field:L3,text,,14,119.0
request_layer,text_17_deep_field:L3,text,,55,120.0
request_layer,text_17_deep_field:L3,text,,59,121.0
request_layer,text_17_deep_field:L3,text,,25,122.0
request_layer,text_17_deep_field:L3,text,,17,123.0
request_layer,text_17_deep_field:L3,text,,79,124.0
request_layer,text_17_deep_field:L3,text,,7,125.0
request_layer,text_17_deep_field:L3,text,,25,126.0
request_layer,text_17_deep_field:L3,text,,20,127.0
request_layer,text_17_deep_field:L4,text,0.0,1609,
request_layer,text_17_deep_field:L4,text,1.0,1639,
request_layer,text_17_deep_field:L4,text,2.0,2253,
request_layer,text_17_deep_field:L4,text,3.0,1355,
request_layer,text_17_deep_field:L4,text,,94,0.0
request_layer,text_17_deep_field:L4,text,,108,1.0
request_layer,text_17_deep_field:L4,text,,50,2.0
request_layer,text_17_deep_field:L4,text,,8,3.0
request_layer,text_17_deep_field:L4,text,,111,4.0
request_layer,text_17_deep_field:L4,text,,123,5.0
request_layer,text_17_deep_field:L4,text,,23,6.0
request_layer,text_17_deep_field:L4,text,,17,7.0
request_layer,text_17_deep_field:L4,text,,17,8.0
request_layer,text_17_deep_field:L4,text,,0,9.0
request_layer,text_17_deep_field:L4,text,,89,10.0
request_layer,text_17_deep_field:L4,text,,53,11.0
request_layer,text_17_deep_field:L4,text,,5,12.0
request_layer,text_17_deep_field:L4,text,,1,13.0
request_layer,text_17_deep_field:L4,text,,1,14.0
request_layer,text_17_deep_field:L4,text,,4,15.0
request_layer,text_17_deep_field:L4,text,,51,16.0
request_layer,text_17_deep_field:L4,text,,2,17.0
request_layer,text_17_deep_field:L4,text,,12,18.0
request_layer,text_17_deep_field:L4,text,,42,19.0
request_layer,text_17_deep_field:L4,text,,1,20.0
request_layer,text_17_deep_field:L4,text,,327,21.0
request_layer,text_17_deep_field:L4,text,,88,22.0
request_layer,text_17_deep_field:L4,text,,51,23.0
request_layer,text_17_deep_field:L4,text,,1,24.0
request_layer,text_17_deep_field:L4,text,,66,25.0
request_layer,text_17_deep_field:L4,text,,2,26.0
request_layer,text_17_deep_field:L4,text,,123,27.0
request_layer,text_17_deep_field:L4,text,,0,28.0
request_layer,text_17_deep_field:L4,text,,4,29.0
request_layer,text_17_deep_field:L4,text,,125,30.0
request_layer,text_17_deep_field:L4,text,,10,31.0
request_layer,text_17_deep_field:L4,text,,164,32.0
request_layer,text_17_deep_field:L4,text,,5,33.0
request_layer,text_17_deep_field:L4,text,,37,34.0
request_layer,text_17_deep_field:L4,text,,27,35.0
request_layer,text_17_deep_field:L4,text,,29,36.0
request_layer,text_17_deep_field:L4,text,,398,37.0
request_layer,text_17_deep_field:L4,text,,32,38.0
request_layer,text_17_deep_field:L4,text,,76,39.0
request_layer,text_17_deep_field:L4,text,,29,40.0
request_layer,text_17_deep_field:L4,text,,0,41.0
request_layer,text_17_deep_field:L4,text,,0,42.0
request_layer,text_17_deep_field:L4,text,,5,43.0
request_layer,text_17_deep_field:L4,text,,4,44.0
request_layer,text_17_deep_field:L4,text,,18,45.0
request_layer,text_17_deep_field:L4,text,,10,46.0
request_layer,text_17_deep_field:L4,text,,36,47.0
request_layer,text_17_deep_field:L4,text,,59,48.0
request_layer,text_17_deep_field:L4,text,,44,49.0
request_layer,text_17_deep_field:L4,text,,123,50.0
request_layer,text_17_deep_field:L4,text,,22,51.0
request_layer,text_17_deep_field:L4,text,,28,52.0
request_layer,text_17_deep_field:L4,text,,25,53.0
request_layer,text_17_deep_field:L4,text,,87,54.0
request_layer,text_17_deep_field:L4,text,,0,55.0
request_layer,text_17_deep_field:L4,text,,64,56.0
request_layer,text_17_deep_field:L4,text,,30,57.0
request_layer,text_17_deep_field:L4,text,,58,58.0
request_layer,text_17_deep_field:L4,text,,4,59.0
request_layer,text_17_deep_field:L4,text,,90,60.0
request_layer,text_17_deep_field:L4,text,,1,61.0
request_layer,text_17_deep_field:L4,text,,50,62.0
request_layer,text_17_deep_field:L4,text,,84,63.0
request_layer,text_17_deep_field:L4,text,,18,64.0
request_layer,text_17_deep_field:L4,text,,6,65.0
request_layer,text_17_deep_field:L4,text,,3,66.0
request_layer,text_17_deep_field:L4,text,,0,67.0
request_layer,text_17_deep_field:L4,text,,2,68.0
request_layer,text_17_deep_field:L4,text,,4,69.0
request_layer,text_17_deep_field:L4,text,,12,70.0
request_layer,text_17_deep_field:L4,text,,179,71.0
request_layer,text_17_deep_field:L4,text,,3,72.0
request_layer,text_17_deep_field:L4,text,,100,73.0
request_layer,text_17_deep_field:L4,text,,74,74.0
request_layer,text_17_deep_field:L4,text,,41,75.0
request_layer,text_17_deep_field:L4,text,,99,76.0
request_layer,text_17_deep_field:L4,text,,46,77.0
request_layer,text_17_deep_field:L4,text,,527,78.0
request_layer,text_17_deep_field:L4,text,,95,79.0
request_layer,text_17_deep_field:L4,text,,6,80.0
request_layer,text_17_deep_field:L4,text,,9,81.0
request_layer,text_17_deep_field:L4,text,,61,82.0
request_layer,text_17_deep_field:L4,text,,28,83.0
request_layer,text_17_deep_field:L4,text,,450,84.0
request_layer,text_17_deep_field:L4,text,,115,85.0
request_layer,text_17_deep_field:L4,text,,108,86.0
request_layer,text_17_deep_field:L4,text,,94,87.0
request_layer,text_17_deep_field:L4,text,,12,88.0
request_layer,text_17_deep_field:L4,text,,10,89.0
request_layer,text_17_deep_field:L4,text,,5,90.0
request_layer,text_17_deep_field:L4,text,,50,91.0
request_layer,text_17_deep_field:L4,text,,62,92.0
request_layer,text_17_deep_field:L4,text,,24,93.0
request_layer,text_17_deep_field:L4,text,,0,94.0
request_layer,text_17_deep_field:L4,text,,10,95.0
request_layer,text_17_deep_field:L4,text,,58,96.0
request_layer,text_17_deep_field:L4,text,,68,97.0
request_layer,text_17_deep_field:L4,text,,47,98.0
request_layer,text_17_deep_field:L4,text,,20,99.0
request_layer,text_17_deep_field:L4,text,,27,100.0
request_layer,text_17_deep_field:L4,text,,20,101.0
request_layer,text_17_deep_field:L4,text,,19,102.0
request_layer,text_17_deep_field:L4,text,,46,103.0
request_layer,text_17_deep_field:L4,text,,151,104.0
request_layer,text_17_deep_field:L4,text,,47,105.0
request_layer,text_17_deep_field:L4,text,,112,106.0
request_layer,text_17_deep_field:L4,text,,5,107.0
request_layer,text_17_deep_field:L4,text,,2,108.0
request_layer,text_17_deep_field:L4,text,,4,109.0
request_layer,text_17_deep_field:L4,text,,6,110.0
request_layer,text_17_deep_field:L4,text,,54,111.0
request_layer,text_17_deep_field:L4,text,,6,112.0
request_layer,text_17_deep_field:L4,text,,2,113.0
request_layer,text_17_deep_field:L4,text,,20,114.0
request_layer,text_17_deep_field:L4,text,,86,115.0
request_layer,text_17_deep_field:L4,text,,55,116.0
request_layer,text_17_deep_field:L4,text,,15,117.0
request_layer,text_17_deep_field:L4,text,,48,118.0
request_layer,text_17_deep_field:L4,text,,13,119.0
request_layer,text_17_deep_field:L4,text,,132,120.0
request_layer,text_17_deep_field:L4,text,,4,121.0
request_layer,text_17_deep_field:L4,text,,0,122.0
request_layer,text_17_deep_field:L4,text,,46,123.0
request_layer,text_17_deep_field:L4,text,,3,124.0
